Домен документов,Сет документов,Название документа,Отрывок из документа,Тип вопроса,Вопрос,Ответ
Статьи и регламенты,Нефтегаз,ИТС-28-2017_добыча_нефти.pdf,"Сжигание ПНГ на факелах является источником больших выбросов в
 атмосферу. Для снижения этого вида воздействия на предприятиях используются
 установки подготовки ПНГ для его дальнейшего рационального использования, тем
 самым уменьшается загрязнение воздуха.
       К настоящему времени в мировой практике наибольшее распространение
 получили следующие способы утилизации нефтяного газа:
       1. Утилизация на месте добычи без переработки: закачка в пласт с целью
 поддержания пластового давления; водогазовое воздействие; закачка в подземные
 хранилища газа для извлечения в будущем. Технологии сравнительно просты и
 практически не зависят от состава газа, однако они достаточно энергоемки, и их
 применение ограничено геологическими особенностями залежей.
       2. Транспортировка газа или газожидкостной смеси мультифазным транспортом
 к месту переработки (на ГПЗ). Качество предварительной подготовки газа зависит от
 технических условий эксплуатации трубопровода.
       3. Закачка в газотранспортную сеть (ГТС). Требуется подготовка до требований
 нормативов.
       4. Использование в качестве топливного газа (Gas to Power-GTP) на газо-
 поршневых (ГПЭС) и газотурбинных (ГТЭС) электростанциях для приводов
 компрессорного оборудования. В зависимости от конкретной ситуации возможна
 выработка электроэнергии как для собственных нужд, так и для энергообеспечения
 других промышленных и гражданских объектов, а также поставки в электросети
 (рисунок 3.3). Помимо перечисленных, разработан ряд других методов утилизации, не
 получивших пока значительного распространения: синтез моторных топлив либо
 других продуктов (например, метанола) на месте (Gas to Liquid – GTL); переработка
 мини-ГПЗ на месторождении; сжижение нефтяного газа; транспортировка в виде
 газовых гидратов и др.",Reformulation,"Какие существуют основные методы переработки сопутствующего газа с минимальными выбросами в атмосферу, применяемые в промышленности?","1) Утилизация на месте добычи без переработки (закачка в пласт, водогазовое воздействие, закачка в подземные хранилища). 2) Транспортировка газа или газожидкостной смеси мультифазным транспортом к месту переработки (на ГПЗ). 3) Закачка в газотранспортную сеть (ГТС). 4) Использование в качестве топливного газа (Gas to Power-GTP) на газопоршневых (ГПЭС) и газотурбинных (ГТЭС) электростанциях.
"
Статьи и регламенты,Нефтегаз,ИТС-28-2017_добыча_нефти.pdf,"Сжигание ПНГ на факелах является источником больших выбросов в
 атмосферу. Для снижения этого вида воздействия на предприятиях используются
 установки подготовки ПНГ для его дальнейшего рационального использования, тем
 самым уменьшается загрязнение воздуха.
       К настоящему времени в мировой практике наибольшее распространение
 получили следующие способы утилизации нефтяного газа:
       1. Утилизация на месте добычи без переработки: закачка в пласт с целью
 поддержания пластового давления; водогазовое воздействие; закачка в подземные
 хранилища газа для извлечения в будущем. Технологии сравнительно просты и
 практически не зависят от состава газа, однако они достаточно энергоемки, и их
 применение ограничено геологическими особенностями залежей.
       2. Транспортировка газа или газожидкостной смеси мультифазным транспортом
 к месту переработки (на ГПЗ). Качество предварительной подготовки газа зависит от
 технических условий эксплуатации трубопровода.
       3. Закачка в газотранспортную сеть (ГТС). Требуется подготовка до требований
 нормативов.
       4. Использование в качестве топливного газа (Gas to Power-GTP) на газо-
 поршневых (ГПЭС) и газотурбинных (ГТЭС) электростанциях для приводов
 компрессорного оборудования. В зависимости от конкретной ситуации возможна
 выработка электроэнергии как для собственных нужд, так и для энергообеспечения
 других промышленных и гражданских объектов, а также поставки в электросети
 (рисунок 3.3). Помимо перечисленных, разработан ряд других методов утилизации, не
 получивших пока значительного распространения: синтез моторных топлив либо
 других продуктов (например, метанола) на месте (Gas to Liquid – GTL); переработка
 мини-ГПЗ на месторождении; сжижение нефтяного газа; транспортировка в виде
 газовых гидратов и др.",Incorrect by design,"Правда ли, что нефтяной газ невозможно утилизировать, и его единственным методом утилизации является сжигание на факелах?","Это неверно. Хотя сжигание ПНГ на факелах действительно приводит к большим выбросам в атмосферу, существуют различные методы его утилизации. Основные из них включают: 1) Утилизацию на месте добычи без переработки (закачка в пласт, водогазовое воздействие, закачка в подземные хранилища). 2) Транспортировку газа или газожидкостной смеси мультифазным транспортом к месту переработки (на ГПЗ). 3) Закачку в газотранспортную сеть (ГТС). 4) Использование в качестве топливного газа (Gas to Power-GTP) на газопоршневых (ГПЭС) и газотурбинных (ГТЭС) электростанциях."
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Для отделения попутного нефтяного газа от добываемой продукции на ДНС
устанавливается сепаратор, как правило типа НГС, который является сосудом,
работающим под давлением, и оснащается запорной арматурой, манометрами
и предохранительными клапанами. Отделение проходит несколько стадий,
от количества которых зависит объем дегазированной нефти, полученный
из пластовой жидкости. Принцип работы сепаратора базируется
на использовании гравитационных, инерционных или центробежных сил
с последующим разделением на фазы. После сепараторов 1-й ступени происходит
отделение части газа, транспортируемого впоследствии через узел регулировки
давления в промысловый газосборный коллектор и далее на ГПЗ или другим
потребителям бескомпрессорным способом, а нефтегазоводяная смесь, с
оставшимся растворенным газом, центробежными насосами перекачивается
дальше по промыслу до следующего технологического цикла.
Зачастую перед сепараторами 1 ступени в поток вводят специальный реагент
– деэмульгатор, разрушающий водонефтяную эмульсию (это позволяет отделить
основное количество воды от продукции скважин еще на ДНС).

Риски:
1. Пожар/взрыв в результате разгерметизации корпуса
сепаратора и фланцевых соединений
Меры по снижению риска:
1. Регулярное техническое обслуживание и ремонт
2. Техническое диагностирование методами неразрушающего
контроля
3. Проведение технического освидетельствования сепараторов:
внутренний/внешний осмотр – раз в 2 года, гидравлические
испытания – раз в 8 лет (если иное не указано в технической
документации)
4. Проведение своевременной ЭПБ
5. Постоянный контроль параметров, как местный,
так и дистанционный, включая регулирование уровня",Simple,Какие меры по снижению риска применяются для сепараторов первой ступени?,"Регулярное техническое обслуживание и ремонт.

Техническое диагностирование методами неразрушающего контроля.

Проведение технического освидетельствования сепараторов: внутренний/внешний осмотр – раз в 2 года, гидравлические испытания – раз в 8 лет.

Проведение своевременной экспертизы промышленной безопасности (ЭПБ).

Постоянный контроль параметров (местный и дистанционный), включая регулирование уровня.
"
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Для отделения попутного нефтяного газа от добываемой продукции на ДНС
устанавливается сепаратор, как правило типа НГС, который является сосудом,
работающим под давлением, и оснащается запорной арматурой, манометрами
и предохранительными клапанами. Отделение проходит несколько стадий,
от количества которых зависит объем дегазированной нефти, полученный
из пластовой жидкости. Принцип работы сепаратора базируется
на использовании гравитационных, инерционных или центробежных сил
с последующим разделением на фазы. После сепараторов 1-й ступени происходит
отделение части газа, транспортируемого впоследствии через узел регулировки
давления в промысловый газосборный коллектор и далее на ГПЗ или другим
потребителям бескомпрессорным способом, а нефтегазоводяная смесь, с
оставшимся растворенным газом, центробежными насосами перекачивается
дальше по промыслу до следующего технологического цикла.
Зачастую перед сепараторами 1 ступени в поток вводят специальный реагент
– деэмульгатор, разрушающий водонефтяную эмульсию (это позволяет отделить
основное количество воды от продукции скважин еще на ДНС).

Риски:
1. Пожар/взрыв в результате разгерметизации корпуса
сепаратора и фланцевых соединений
Меры по снижению риска:
1. Регулярное техническое обслуживание и ремонт
2. Техническое диагностирование методами неразрушающего
контроля
3. Проведение технического освидетельствования сепараторов:
внутренний/внешний осмотр – раз в 2 года, гидравлические
испытания – раз в 8 лет (если иное не указано в технической
документации)
4. Проведение своевременной ЭПБ
5. Постоянный контроль параметров, как местный,
так и дистанционный, включая регулирование уровня",With errors,Какие мера по снижению риск дл сепраторв первой ступени? Очен важно знать!,"Регулярное техничское обслуживание и ремонт.

Диагностика методами неразрушающго контроля.

Освидетельствование сепараторов: осмотр раз в 2 года, гидравлические испытания – раз в 8 лет.

Проведение ЭПБ.

Контроль параметров (уровня, давления)."
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Для отделения попутного нефтяного газа от добываемой продукции на ДНС
устанавливается сепаратор, как правило типа НГС, который является сосудом,
работающим под давлением, и оснащается запорной арматурой, манометрами
и предохранительными клапанами. Отделение проходит несколько стадий,
от количества которых зависит объем дегазированной нефти, полученный
из пластовой жидкости. Принцип работы сепаратора базируется
на использовании гравитационных, инерционных или центробежных сил
с последующим разделением на фазы. После сепараторов 1-й ступени происходит
отделение части газа, транспортируемого впоследствии через узел регулировки
давления в промысловый газосборный коллектор и далее на ГПЗ или другим
потребителям бескомпрессорным способом, а нефтегазоводяная смесь, с
оставшимся растворенным газом, центробежными насосами перекачивается
дальше по промыслу до следующего технологического цикла.
Зачастую перед сепараторами 1 ступени в поток вводят специальный реагент
– деэмульгатор, разрушающий водонефтяную эмульсию (это позволяет отделить
основное количество воды от продукции скважин еще на ДНС).

Риски:
1. Пожар/взрыв в результате разгерметизации корпуса
сепаратора и фланцевых соединений
Меры по снижению риска:
1. Регулярное техническое обслуживание и ремонт
2. Техническое диагностирование методами неразрушающего
контроля
3. Проведение технического освидетельствования сепараторов:
внутренний/внешний осмотр – раз в 2 года, гидравлические
испытания – раз в 8 лет (если иное не указано в технической
документации)
4. Проведение своевременной ЭПБ
5. Постоянный контроль параметров, как местный,
так и дистанционный, включая регулирование уровня",Trash,"Привет, подскажите, пожалуйста, как вообще работает сепаратор, который на ДНС ставят? Я тут в отчете запутался, а еще интернет что-то тупит, так что проще спросить у кого-то. Там ведь вроде какие-то силы используются, но я не до конца понял, какие именно. Хотя ладно, забей. Расскажи про меры по снижению риска для них.","Регулярное техническое обслуживание и ремонт.

Техническое диагностирование методами неразрушающего контроля.

Проведение технического освидетельствования (осмотр раз в 2 года, гидравлические испытания – раз в 8 лет).

Своевременная экспертиза промышленной безопасности (ЭПБ).

Постоянный контроль параметров (уровня, давления).

"
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Для отделения попутного нефтяного газа от добываемой продукции на ДНС
устанавливается сепаратор, как правило типа НГС, который является сосудом,
работающим под давлением, и оснащается запорной арматурой, манометрами
и предохранительными клапанами. Отделение проходит несколько стадий,
от количества которых зависит объем дегазированной нефти, полученный
из пластовой жидкости. Принцип работы сепаратора базируется
на использовании гравитационных, инерционных или центробежных сил
с последующим разделением на фазы. После сепараторов 1-й ступени происходит
отделение части газа, транспортируемого впоследствии через узел регулировки
давления в промысловый газосборный коллектор и далее на ГПЗ или другим
потребителям бескомпрессорным способом, а нефтегазоводяная смесь, с
оставшимся растворенным газом, центробежными насосами перекачивается
дальше по промыслу до следующего технологического цикла.
Зачастую перед сепараторами 1 ступени в поток вводят специальный реагент
– деэмульгатор, разрушающий водонефтяную эмульсию (это позволяет отделить
основное количество воды от продукции скважин еще на ДНС).

Риски:
1. Пожар/взрыв в результате разгерметизации корпуса
сепаратора и фланцевых соединений
Меры по снижению риска:
1. Регулярное техническое обслуживание и ремонт
2. Техническое диагностирование методами неразрушающего
контроля
3. Проведение технического освидетельствования сепараторов:
внутренний/внешний осмотр – раз в 2 года, гидравлические
испытания – раз в 8 лет (если иное не указано в технической
документации)
4. Проведение своевременной ЭПБ
5. Постоянный контроль параметров, как местный,
так и дистанционный, включая регулирование уровня",Reformulation,"Какие процедуры обеспечивают безопасность устройств, разделяющих смеси на начальном этапе обработки?","Регулярное техническое обслуживание и ремонт.

Техническое диагностирование методами неразрушающего контроля.

Проведение технического освидетельствования (осмотр раз в 2 года, гидравлические испытания – раз в 8 лет).

Своевременная экспертиза промышленной безопасности (ЭПБ).

Постоянный контроль параметров (уровня, давления).

"
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Для отделения попутного нефтяного газа от добываемой продукции на ДНС
устанавливается сепаратор, как правило типа НГС, который является сосудом,
работающим под давлением, и оснащается запорной арматурой, манометрами
и предохранительными клапанами. Отделение проходит несколько стадий,
от количества которых зависит объем дегазированной нефти, полученный
из пластовой жидкости. Принцип работы сепаратора базируется
на использовании гравитационных, инерционных или центробежных сил
с последующим разделением на фазы. После сепараторов 1-й ступени происходит
отделение части газа, транспортируемого впоследствии через узел регулировки
давления в промысловый газосборный коллектор и далее на ГПЗ или другим
потребителям бескомпрессорным способом, а нефтегазоводяная смесь, с
оставшимся растворенным газом, центробежными насосами перекачивается
дальше по промыслу до следующего технологического цикла.
Зачастую перед сепараторами 1 ступени в поток вводят специальный реагент
– деэмульгатор, разрушающий водонефтяную эмульсию (это позволяет отделить
основное количество воды от продукции скважин еще на ДНС).

Риски:
1. Пожар/взрыв в результате разгерметизации корпуса
сепаратора и фланцевых соединений
Меры по снижению риска:
1. Регулярное техническое обслуживание и ремонт
2. Техническое диагностирование методами неразрушающего
контроля
3. Проведение технического освидетельствования сепараторов:
внутренний/внешний осмотр – раз в 2 года, гидравлические
испытания – раз в 8 лет (если иное не указано в технической
документации)
4. Проведение своевременной ЭПБ
5. Постоянный контроль параметров, как местный,
так и дистанционный, включая регулирование уровня",Incorrect by design,Почему основным риском для сепараторов первой ступени считается утечка воды?,"Основной риск – пожар/взрыв из-за разгерметизации корпуса и фланцевых соединений, а не утечка воды.

Основные риски:
Пожар/взрыв в результате разгерметизации корпуса сепаратора и фланцевых соединений.
Меры снижения риска включают техническое обслуживание, диагностику и контроль параметров."
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Меры по снижению риска
аварийных ситуаций
Помимо ранее озвученных основных решений по предупреждению аварийных
ситуаций и снижению риска можно выделить:
• обучение работников, проверку их знаний и навыков безопасности труда,
подготовкой к предупреждению, локализации и ликвидации аварийных
ситуаций, в том числе повышение квалификации персонала;
• постоянный надзор и контроль над соблюдением правил техники безопасности,
промышленной безопасности, обеспечение безопасных условий труда для
сотрудников, а также осуществление контроля со стороны заказчика за
подрядными организациями при проведении работ
• проведение анализа коррозионной ситуации, определение основных факторов
и причин коррозионного износа, экономический анализ различных вариантов
защиты, проведение работ по борьбе с коррозией внутренней поверхности
трубопроводов и оборудования.
• применение быстродействующей герметичной запорной и регулирующей
арматуры и средств локализации аварийных ситуаций;
• осуществление технических и организационных мер по предотвращению
разлива нефти, взрыва и противопожарной защите;
• содержание в исправном состоянии, проведение своевременного ремонта
сооружений защиты от разлива нефти (обвалования, траншеи, сборники);
• соблюдение технологического режима;
• ежесменный (ежедневный) осмотр технологических трубопроводов, арматуры
и устройств ответственным лицом с целью выявления утечек нефти;
• использование оборудования локальных систем оповещения и сигнализации
при отклонение регулируемых параметров от заданных;
• постоянный мониторинг работающего оборудования;
• тщательный контроль утечек с помощью электронных датчиков и приборов для
объемных измерений;
• поддержание в постоянной готовности сил и средств ликвидации аварии. ",Simple,Какие меры принимаются для снижения риска аварийных ситуаций на нефтедобывающих комплексах?,"Для снижения риска аварийных ситуаций применяются обучение персонала, контроль за соблюдением техники безопасности, анализ коррозионной ситуации, использование быстродействующей запорной арматуры, предотвращение разливов нефти, содержание защитных сооружений в исправном состоянии, соблюдение технологического режима, ежедневный осмотр оборудования, использование систем оповещения, постоянный мониторинг оборудования, контроль утечек и поддержание в готовности сил ликвидации аварий.
"
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Меры по снижению риска
аварийных ситуаций
Помимо ранее озвученных основных решений по предупреждению аварийных
ситуаций и снижению риска можно выделить:
• обучение работников, проверку их знаний и навыков безопасности труда,
подготовкой к предупреждению, локализации и ликвидации аварийных
ситуаций, в том числе повышение квалификации персонала;
• постоянный надзор и контроль над соблюдением правил техники безопасности,
промышленной безопасности, обеспечение безопасных условий труда для
сотрудников, а также осуществление контроля со стороны заказчика за
подрядными организациями при проведении работ
• проведение анализа коррозионной ситуации, определение основных факторов
и причин коррозионного износа, экономический анализ различных вариантов
защиты, проведение работ по борьбе с коррозией внутренней поверхности
трубопроводов и оборудования.
• применение быстродействующей герметичной запорной и регулирующей
арматуры и средств локализации аварийных ситуаций;
• осуществление технических и организационных мер по предотвращению
разлива нефти, взрыва и противопожарной защите;
• содержание в исправном состоянии, проведение своевременного ремонта
сооружений защиты от разлива нефти (обвалования, траншеи, сборники);
• соблюдение технологического режима;
• ежесменный (ежедневный) осмотр технологических трубопроводов, арматуры
и устройств ответственным лицом с целью выявления утечек нефти;
• использование оборудования локальных систем оповещения и сигнализации
при отклонение регулируемых параметров от заданных;
• постоянный мониторинг работающего оборудования;
• тщательный контроль утечек с помощью электронных датчиков и приборов для
объемных измерений;
• поддержание в постоянной готовности сил и средств ликвидации аварии. ",With errors,Какие меры принимаются для панеженя риска аврийных ситуатций на нфте звдх?,"Для снижения риска аварийных ситуаций применяются обучение персонала, контроль за соблюдением техники безопасности, анализ коррозионной ситуации, использование быстродействующей запорной арматуры, предотвращение разливов нефти, содержание защитных сооружений в исправном состоянии, соблюдение технологического режима, ежедневный осмотр оборудования, использование систем оповещения, постоянный мониторинг оборудования, контроль утечек и поддержание в готовности сил ликвидации аварий."
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Меры по снижению риска
аварийных ситуаций
Помимо ранее озвученных основных решений по предупреждению аварийных
ситуаций и снижению риска можно выделить:
• обучение работников, проверку их знаний и навыков безопасности труда,
подготовкой к предупреждению, локализации и ликвидации аварийных
ситуаций, в том числе повышение квалификации персонала;
• постоянный надзор и контроль над соблюдением правил техники безопасности,
промышленной безопасности, обеспечение безопасных условий труда для
сотрудников, а также осуществление контроля со стороны заказчика за
подрядными организациями при проведении работ
• проведение анализа коррозионной ситуации, определение основных факторов
и причин коррозионного износа, экономический анализ различных вариантов
защиты, проведение работ по борьбе с коррозией внутренней поверхности
трубопроводов и оборудования.
• применение быстродействующей герметичной запорной и регулирующей
арматуры и средств локализации аварийных ситуаций;
• осуществление технических и организационных мер по предотвращению
разлива нефти, взрыва и противопожарной защите;
• содержание в исправном состоянии, проведение своевременного ремонта
сооружений защиты от разлива нефти (обвалования, траншеи, сборники);
• соблюдение технологического режима;
• ежесменный (ежедневный) осмотр технологических трубопроводов, арматуры
и устройств ответственным лицом с целью выявления утечек нефти;
• использование оборудования локальных систем оповещения и сигнализации
при отклонение регулируемых параметров от заданных;
• постоянный мониторинг работающего оборудования;
• тщательный контроль утечек с помощью электронных датчиков и приборов для
объемных измерений;
• поддержание в постоянной готовности сил и средств ликвидации аварии. ",Trash," Привет! У меня тут вопрос, связанный с безопасностью на производстве. Очень важно понимать, какие меры принимаются для предотвращения аварий. Кстати, недавно видел видео про аварию на заводе, и это было ужасно. Можете рассказать, какие методы используются для снижения риска таких ситуаций, особенно если речь идёт о нефти и трубопроводах? Спасибо!","Для снижения риска аварийных ситуаций применяются обучение персонала, контроль за соблюдением техники безопасности, анализ коррозионной ситуации, использование быстродействующей запорной арматуры, предотвращение разливов нефти, содержание защитных сооружений в исправном состоянии, соблюдение технологического режима, ежедневный осмотр оборудования, использование систем оповещения, постоянный мониторинг оборудования, контроль утечек и поддержание в готовности сил ликвидации аварий."
Статьи и регламенты,Нефтегаз,Нефтяная_и_газовая_промышленность.pdf,"Меры по снижению риска
аварийных ситуаций
Помимо ранее озвученных основных решений по предупреждению аварийных
ситуаций и снижению риска можно выделить:
• обучение работников, проверку их знаний и навыков безопасности труда,
подготовкой к предупреждению, локализации и ликвидации аварийных
ситуаций, в том числе повышение квалификации персонала;
• постоянный надзор и контроль над соблюдением правил техники безопасности,
промышленной безопасности, обеспечение безопасных условий труда для
сотрудников, а также осуществление контроля со стороны заказчика за
подрядными организациями при проведении работ
• проведение анализа коррозионной ситуации, определение основных факторов
и причин коррозионного износа, экономический анализ различных вариантов
защиты, проведение работ по борьбе с коррозией внутренней поверхности
трубопроводов и оборудования.
• применение быстродействующей герметичной запорной и регулирующей
арматуры и средств локализации аварийных ситуаций;
• осуществление технических и организационных мер по предотвращению
разлива нефти, взрыва и противопожарной защите;
• содержание в исправном состоянии, проведение своевременного ремонта
сооружений защиты от разлива нефти (обвалования, траншеи, сборники);
• соблюдение технологического режима;
• ежесменный (ежедневный) осмотр технологических трубопроводов, арматуры
и устройств ответственным лицом с целью выявления утечек нефти;
• использование оборудования локальных систем оповещения и сигнализации
при отклонение регулируемых параметров от заданных;
• постоянный мониторинг работающего оборудования;
• тщательный контроль утечек с помощью электронных датчиков и приборов для
объемных измерений;
• поддержание в постоянной готовности сил и средств ликвидации аварии. ",Reformulation,"Какими способами можно предотвратить возможные происшествия на производственных объектах, связанных с нефтью?","Для снижения риска аварийных ситуаций применяются обучение персонала, контроль за соблюдением техники безопасности, анализ коррозионной ситуации, использование быстродействующей запорной арматуры, предотвращение разливов нефти, содержание защитных сооружений в исправном состоянии, соблюдение технологического режима, ежедневный осмотр оборудования, использование систем оповещения, постоянный мониторинг оборудования, контроль утечек и поддержание в готовности сил ликвидации аварий.
"
